AuthorID,AuthorName,Count_cited
JYlPxJ4AAAAJ,Saifuddin Ahmed,417
r3To15IAAAAJ,Ling Bai,417
9x-H4qsAAAAJ,Moon Tay / Moon YF Tay / Tay MY / Tay MYF / Moon Tay Yue Feng,415
7InK2EAAAAAJ,Kamaludeen Mohamed Nasir,411
KbGXeEAAAAAJ,Mark Cenite,409
X_prcxgAAAAJ,Rakpong Kaewpuang,408
UoqLHJgAAAAJ,Hortense Le Ferrand,408
C5ATfSsAAAAJ,Qianwen Xu,407
jbL75LsAAAAJ,BINIT SYAMAL,406
9rsRpFwAAAAJ,Ben Choi,406
vscd0TQAAAAJ,Elena Gusareva,400
fCm1HLUAAAAJ,Liang Zhang,400
2TiGjBoAAAAJ,Christopher Suhler,398
bkoIoZoAAAAJ,Nadya Markin,396
UfHtlLgAAAAJ,YUVARAJ RAJAMANICKAM,395
N_GirH0AAAAJ,Christopher Jacques Lech,393
JCytg3kAAAAJ,Srinivasan Kannan,392
fek7t3QAAAAJ,Jie Chen,390
bdehjokAAAAJ,Hongwei Hu,388
aaGlVuAAAAAJ,Xavier Gallart-Palau,387
GIBVtO8AAAAJ,Youyenn Teo,386
hr0BgJAAAAAJ,Jia Qi Yuen,386
xjYF30wAAAAJ,Albert Lee,385
uwEzjboAAAAJ,Jingjie Ge (葛婧捷),385
Eb8x7KsAAAAJ,Kyle Morgan,384
Ss1LdGUAAAAJ,Guy Jacobs,383
Sd3AAcMAAAAJ,Hyo Jung Lee,382
oxkK6HwAAAAJ,Shunfeng Yang,382
O9aGjlMAAAAJ,Zhengyang Zhang,382
6jqcZIUAAAAJ,Fajun Yang,381
mb2xb1gAAAAJ,Xuemei Han,381
JvUen_kAAAAJ,Yuanda LIU,380
w8sX1ZsAAAAJ,Abdulkadir Yucel,378
UJ9ZFnEAAAAJ,YS Foo Eddy,378
tlNAE9MAAAAJ,Yuanting Su,378
xILdynQAAAAJ,Feng Zhu,377
Hf4eT7kAAAAJ,Qiang Wang,376
YHhyajQAAAAJ,Hao WU,375
fvqmQcUAAAAJ,Chuanhu Lei,375
iRJ4HpkAAAAJ,Xi Chen,374
b_Lt-u4AAAAJ,Yuvaraj Rajamanickam,374
thc4Uj0AAAAJ,Issac Niwas Swamidoss,373
yAnLqGUAAAAJ,Chang Ke,373
YpWg-WoAAAAJ,Jagadeeswararao Metikoti,372
vZ7UXwIAAAAJ,Prasad Yadav,371
1MfLIpsAAAAJ,Yi ZHANG,369
uzhpZ5kAAAAJ,Bartosz Regula,368
PRQd4t8AAAAJ,Haiyun Peng,368
q0Ox_sAAAAAJ,GS Lai (Gwo-Sung Lai),366
azXsrG8AAAAJ,Bhubhindar Singh,365
FZ1Ov9EAAAAJ,Edward  Park,364
B61QIUIAAAAJ,Yi Li,363
dLMP2JYAAAAJ,"Varun Chaudhary, PhD",363
IeuKRA4AAAAJ,Riko I Made,362
_HrQ4CsAAAAJ,Yama Dixit,361
2C9K-6oAAAAJ,Li Sisi,359
rIJDCaEAAAAJ,Wai-Mun Chia,358
ZPB0B9QAAAAJ,Mohd Younis Rather (MYR),358
rVRTR3cAAAAJ,Muhammad Haniff Hassan,357
SJILHFQAAAAJ,Ze Zhao,356
_EDhLtYAAAAJ,Junhua Xu,355
TG9g4GkAAAAJ,Jieun Ko,354
v7Hw1X8AAAAJ,Ankur Solanki,353
1Cfs71wAAAAJ,qiushi wang,353
C_CG4LMAAAAJ,Rujiang Li (李汝江),351
q1sxp6MAAAAJ,Yunhui Zhang,350
iSd429oAAAAJ,Lay Hoon Seah,349
vRBhq0kAAAAJ,Thi Hien Thao Pham,349
oP4iXZQAAAAJ,Yao-San Lin,348
_EXSHpEAAAAJ,Wen-Zhen Fang (方文振),345
XdrxYaIAAAAJ,Zhirong Qiu,345
5NMe_oIAAAAJ,Xiaohui Bei,344
ubuXKYQAAAAJ,Premchand Dommaraju,344
p3dXOd8AAAAJ,Mojisola Helen Erdt née Anjorin,344
NL9mz6QAAAAJ,Anansa Ahmed,344
eYpcUScAAAAJ,Mingqiang Huang,344
5e-EPBAAAAAJ,YANG Peidong,343
IpCzUQIAAAAJ,Jiawei Liu,343
hbf0QrsAAAAJ,zixu sun,343
YUz2zacAAAAJ,Wei Zhengrong,342
_DOyASUAAAAJ,Bok-Suk Shin,341
rY8F40IAAAAJ,Maryam Moayedi,341
E5vEShYAAAAJ,Koh Swee Lean Collin,339
hw7BqisAAAAJ,Yonghao Chen,338
RokMFHEAAAAJ,Xiaohui Qi,337
-fNI8S4AAAAJ,Zhu Wei,337
AvdHnWMAAAAJ,Xiangyan Shi,337
RTCWfeQAAAAJ,Kelvin Law,336
w4-ILsQAAAAJ,Mahta Mapar,336
CBkH9WwAAAAJ,Jun Lin,335
Xn89ZF0AAAAJ,Chong Sau Siong,335
A56_lDQAAAAJ,David Ng,335
9vpiYDIAAAAJ,Tianwei Zhang,335
mli-QncAAAAJ,Shu-Shing Lee,335
kkMpe_gAAAAJ,Shukui Liu,335
ySUVOJcAAAAJ,Hongzhou Zhang,334
KCvaHPMAAAAJ,Adam C. Roberts,334
28JAnl8AAAAJ,Bamaprasad Dutta,334
0cIiN_sAAAAJ,Haitao Liu,333
sQqlQIQAAAAJ,Wenbo Wang (王闻博),331
Qipuz8sAAAAJ,Li Zhang,330
tbRGWnoAAAAJ,Lei Chang,330
iAOxZh0AAAAJ,Jackie Tan Yen,328
eKxi5a0AAAAJ,Tao Wang,327
YKrdWAIAAAAJ,Dan Cheng,326
5dxsH4UAAAAJ,Bernard Loo,325
FP5j2fQAAAAJ,Weng Kin Ho,325
DSNR56UAAAAJ,Lina Nie,325
ELaXtBIAAAAJ,CONG WANG,325
BF6BY_0AAAAJ,mingda wu,324
77hQWI4AAAAJ,Mark Yong,319
ssCqevAAAAAJ,Aijing Ma,319
ljI9Yy4AAAAJ,Rohit Abraham John,319
OZEJiz4AAAAJ,Bhone Myint Kyaw,318
QDwEnIkAAAAJ,Margaret Phillips,318
KyYM0zMAAAAJ,Yao Zhang,316
jTgTB9wAAAAJ,Jia Yin Sze,316
cdUWyuAAAAAJ,Yicheng Zhang,315
-HGiLp8AAAAJ,Weiliang Gan,314
R3Op4B8AAAAJ,Guo Liang Goh,314
pEBKdtYAAAAJ,Lin LIU,314
xyFQjmwAAAAJ,Yue Yu,313
1xioat8AAAAJ,Haoliang Li,313
udbmexoAAAAJ,Sasidaran Gopalan,312
jG-MRH8AAAAJ,Hung Nguyen D.,312
1r_iHt8AAAAJ,Geoffrey Chua,310
3ogRHdAAAAAJ,Anantha P,310
mn0IIEUAAAAJ,Ning Zhang,308
nAHV60oAAAAJ,Duc H. Tran,307
2R-clUEAAAAJ,Lewis KS Lim,306
Xr1cl1cAAAAJ,Yan Wang,306
xzcsdcwAAAAJ,wei shu,306
7Qgxsp4AAAAJ,Chongyun Jiang,306
OwZLu28AAAAJ,Rahul Kishor,303
ee0rHFYAAAAJ,Sreekumar Pankajakshan,301
fqkNrQ0AAAAJ,Junming Zhang,301
TIHPLVgAAAAJ,Hu Xiaolei,300
1GMq8QUAAAAJ,Graham Ong-Webb,300
Lidn3KsAAAAJ,JooEan Tan,299
R5HyNgEAAAAJ,Xun (Irene) Huang,299
Qc6loDcAAAAJ,Meng Ee Wong,298
K43nbv4AAAAJ,Xiu Wang,298
P20J1tUAAAAJ,Xunchang Fei,298
cdIE_0oAAAAJ,Jan Pawel Stempien,298
Z8HrhnEAAAAJ,Mohamed Nawab Mohamed Osman,297
3Bs1-kQAAAAJ,Hossein Dehghani Tafti,296
kJy0fd8AAAAJ,ZHU SUN,296
syOLr8kAAAAJ,rekha jakhar,296
loAJGhoAAAAJ,Song Han,295
eBGCU9cAAAAJ,Bani Kaur Suri,292
AaFnBjkAAAAJ,Guo Jing,291
QVWBKxoAAAAJ,Yinzhi Zhou,289
WcW-Xh8AAAAJ,"Duc Tai Dam, Tommy",288
bck7dmYAAAAJ,Shashwat Shukla,287
78Haat0AAAAJ,Pluss Caroline,286
GHyRqmgAAAAJ,Bernard Gaskey,284
NyAyLpIAAAAJ,Haoran Xue,284
wTjwvYEAAAAJ,Xiang Ying,283
YvXv3IIAAAAJ,Shelly Malik,282
_gdS8eUAAAAJ,How Teck TAN,282
IRhyqocAAAAJ,Varun Kumar,281
OpW-ONIAAAAJ,Dr. N.Nagasundaram,280
-E-iCW8AAAAJ,Deepankumar Kanagavel,280
C1p3siQAAAAJ,Kun Liu,280
wyG3ABsAAAAJ,Su Yin Ang,279
Yt17NLgAAAAJ,Adrian Tan Wei Yee,279
26rOjzsAAAAJ,James Ho CS,279
y6UKBJUAAAAJ,Bouvet de Maisonneuve,278
IDzDU0sAAAAJ,Guo Dong Goh,276
CKXdJHYAAAAJ,Bilal Ahsan,275
IFkW8ScAAAAJ,Geronimo Jimenez,275
S6oxFDsAAAAJ,Chew Lee Teo,275
hhnwzf0AAAAJ,Chang Liu,273
y7hN7F0AAAAJ,Di Wang,272
7ISycOUAAAAJ,Sumanta Bose,271
ufsXPtAAAAAJ,Christopher L. Cummings,271
4vpQGLgAAAAJ,Libo Guo,271
3FPdT5oAAAAJ,Xiao Yonghao,270
dvdgxLYAAAAJ,Paul Englert,269
ijlazfYAAAAJ,Kaijuan Chen,269
BuMSSIoAAAAJ,Qipeng Liu,269
EB0ubA4AAAAJ,Chin Hong Tan,268
pDu41TQAAAAJ,Charlynn Sher Lin Koh,268
wFzEg2YAAAAJ,Tang Wee Teo,267
58xx018AAAAJ,Manoj Gupta,267
k4HDxqoAAAAJ,Pee Choon Toh,266
snYqk6IAAAAJ,Eddy KM Chong,266
ruCrGm0AAAAJ,Irene Julca,266
-ocgg0IAAAAJ,Glenn Toh,266
TRHX8koAAAAJ,Ismail Shahabadi,265
d4ZWR5sAAAAJ,Yichen DING,265
YcdrjrsAAAAJ,Zhuang Zhi Chong,264
EW5qqWkAAAAJ,William Toh,263
2V5jEgEAAAAJ,Alexander Mirzoev,263
kSjCbnsAAAAJ,Yiong Hwee Teo,262
6LQ5tXYAAAAJ,Partha P Biswas,262
sivTVrMn-5gC,Jennifer Yeo,260
ezM_wBkAAAAJ,Khin Maung Aye,259
iMnAKpcAAAAJ,lei liu,257
QeM-1qUAAAAJ,Leong Hai KOH,257
r-F063gAAAAJ,Zhao Tianyang,257
xkuA2zIAAAAJ,Wang Shaomeng,257
RKW1OK0AAAAJ,Michael JK Walsh,256
g5yDr1UAAAAJ,Tian Fook Kong,255
NUwrTr4AAAAJ,Nguyen Khoi Tran,251
Slko8ycAAAAJ,Ujjal Manandhar,250
x6f2c0UAAAAJ,Lei Wei,248
WKhxTAUAAAAJ,Vee Vee Cheong,248
gptTUlYAAAAJ,TIEN-DUNG NGUYEN,248
5rlqOkkAAAAJ,Qiuwei Shi,247
zZ9eq7wAAAAJ,Nabeel Rashin,246
QwV79-0AAAAJ,河卿 龚,246
KOYy68IAAAAJ,Goh Chye Tee,246
8XGsc38AAAAJ,Chao Wang,246
hJe99FQAAAAJ,Helena Hong Gao,245
jz5XKuQAAAAJ,Deheng Ye,245
RzmIFTkAAAAJ,Neethu Robinson,245
si-sTdsAAAAJ,Zhihua Fan,245
GPJa2RQAAAAJ,Weiwei Cai,245
Y1VKCsIAAAAJ,Megha Haridas Upadya,244
GrdwYn8AAAAJ,Kumud Ranjan,243
vEkUIk4AAAAJ,Abdullah Rasmita,243
bdpwyFIAAAAJ,Junlong Shang (尚俊龙),242
kR5jmREAAAAJ,Jude Chua Soo Meng,241
Jf4RRt4AAAAJ,Barış Burak KANBUR,241
IKHL-t8AAAAJ,Ruochong Zhang,241
JI0G0gQAAAAJ,Kalyan Ghosh,241
CNxXJpYAAAAJ,Lingyun Dai,241
KvyX8JoAAAAJ,Marco Thomas Seidel,240
WRZ30agAAAAJ,Lu Shunpeng,240
yX9-gZUAAAAJ,Ying Ying Tan,239
xvJbgEoAAAAJ,Hu Chen (陈虎),238
22NFnNsAAAAJ,Bhan Lam,238
VijQVZYAAAAJ,Muhammad Baqer Mollah,237
nCrc4qcAAAAJ,"Lai, Chang Quan",236
KPbfjdIAAAAJ,Sabrina Ching Yuen LUK,236
fKMntfYAAAAJ,Pengdong Xiao（肖鹏东）,235
erX0Hp0AAAAJ,Byeong-Je An,235
NwJP0YUAAAAJ,Nuri Kim,235
URHshMsAAAAJ,Ayan Ray,235
761tt-QAAAAJ,Ronny William,235
KCSyxf4AAAAJ,KanXing Wu,234
bbV-XhwAAAAJ,Xinxing Xia,233
LVfmCIkAAAAJ,Ouhao Chen,233
S7edG9QAAAAJ,Mingyang Li,233
2YZIDbcAAAAJ,Nisar Ahamed Noor Mohamed,233
E_NydmEAAAAJ,Wenqi Du,233
CDTNhM4AAAAJ,"Dhiman Das, PhD",231
HeDSRJkAAAAJ,Ye Li,231
DbORk6MAAAAJ,Suzanne S. Choo,230
-fIKUrcAAAAJ,Yong Li,229
kz7wxUoAAAAJ,Kexin Tang,229
nRLDU6sAAAAJ,Wei Liu,228
hNln2PoAAAAJ,Frederic Ezerman,227
-SYjplgAAAAJ,Jiahui Lu,227
3xp1ptIAAAAJ,Yanping Zhou,226
GrrhGz0AAAAJ,Yu Wang,226
1kjIi6UAAAAJ,Kenichi Ito,225
CxIXa58AAAAJ,"JEAN MARIE VIANNEY NSANZIMANA, PhD",225
1J1DZcAAAAAJ,Hyejeong Ahn,225
4LWw38MAAAAJ,Bingrui Zhou,225
ZFDbLisAAAAJ,Tatinati Sivanagaraja,223
gJdIrrsAAAAJ,Saurish Chakrabarty,223
S6O9jUoAAAAJ,Jeremy Chan Soon Kiat,223
OeYEPdAAAAAJ,Sen Chen,223
kcZGZvwAAAAJ,Yundong Cai,222
-rPjzlkAAAAJ,Xiaoya Cui,222
0GGaeHEAAAAJ,Chunjiang Zhang,222
gR6ftIYAAAAJ,Dwi Agustina Kurniawati,221
PFTUTEwAAAAJ,Artur Matysik,221
eTDu-AUAAAAJ,Sandeep Kumar Kalva,221
-PRuRLUAAAAJ,Leng Ho Keat,220
PwWQTFsAAAAJ,Muhammad Jamil,220
SBMdK6MAAAAJ,Leibin Ni,220
E8YKRiwAAAAJ,Zhen-Peng Bian,220
zS0YUN4AAAAJ,Gia Chuong Phan-Quang,220
IHBn8YEAAAAJ,Melvin Chan,219
ZJ9AxxcAAAAJ,Caleb H. Tse,219
x8YFmk0AAAAJ,Anastasia Darwitan,219
XqHFy1wAAAAJ,Longkai Wu,219
uImqhP8AAAAJ,Chao Deng,218
k96cKgsAAAAJ,Suzy Styles,217
424D4msAAAAJ,PremilaGowriShankar,217
nPcnH6kAAAAJ,Andrew Duffy,217
sDInixMAAAAJ,Thomas Joseph Elliott,216
tKOJqmsAAAAJ,Hitomi Shirahama,216
zWu8KhIAAAAJ,Zhou Song,215
LckaWiIAAAAJ,YU ZHOU,215
KK6WRKMAAAAJ,Anit Mukherjee,214
YhzfjL4AAAAJ,Wahyu Surya,214
5bjg8RYAAAAJ,Jingwei Wang,214
DmnVmnoAAAAJ,Monidipa Das,214
qztH7WEAAAAJ,Thomas Allard,214
ZgPCrGcAAAAJ,Wei Liang Tan,214
_3QG_xgAAAAJ,Parth Vashishtha,214
Nj_22MkAAAAJ,Ankit Das,213
kwaxo88AAAAJ,Jeanne Ho,213
kX1tal0AAAAJ,Reinack Varghese Hansen,213
VP1s13QAAAAJ,Stuart W Smith,212
zuP7siIAAAAJ,Mridula Biswas,212
BZq0y-gAAAAJ,Kuangjie Zhang,212
Znxx1dkAAAAJ,Linan Wang (王力南）,212
Leb5mJUAAAAJ,Wenchao Yi,211
oJ-2XB8AAAAJ,Dr. Ali GHADBAN,211
RAJjSo4AAAAJ,Wei Du,210
vNJI4ogAAAAJ,Fatt Cheong Choy,209
A8dljSQAAAAJ,Kok Hui Tan,209
CprxMJEAAAAJ,Huang Hantao,209
53atQTkAAAAJ,Xiaohua Pan,209
3kzPkFYAAAAJ,Chris Wilson Antuvan,208
ocKQNC4AAAAJ,Abirami D,208
BLZnRBwAAAAJ,Tao Huang,208
ZC6vSTEAAAAJ,Jinyu Wang,208
pcE_peAAAAAJ,David Sanán,207
R_Cak6oAAAAJ,Ban Heng Choy,207
eORvPHwAAAAJ,Star Soh,207
EMpSUZIAAAAJ,Muneaki Miyasaka,207
r3B-A3QAAAAJ,Jianhui Fu,206
LeY48h4AAAAJ,Dongju Peng,206
lNTj3V0AAAAJ,Michael Raska,206
BFrupSIAAAAJ,Siyu Liu,206
XWa3iIQAAAAJ,Guanyu Gao,206
N0JT6iIAAAAJ,Wenyan Leong,205
qPKIf3MAAAAJ,Chen Lou,205
X1IpCfcAAAAJ,Manikandan Periyasamy,204
S66x7ukAAAAJ,Hai Siong Tan,204
uPS4uOcAAAAJ,Lauriane Chardot,203
6SG_vAQAAAAJ,Leonard Tan,202
RHUXCm0AAAAJ,Zhiwei Wang,202
lJjZsnYAAAAJ,ELDHO EDISON,202
UXuHMeMAAAAJ,Yongmin Kim,201
zsZMW1MAAAAJ,Yang Xing (邢阳),201
snRMdk4AAAAJ,Joyjit Chattoraj,200
X4uXWFQAAAAJ,Dr. A. Sudheer Kumar,200
lp-S_DgAAAAJ,Andy Cahyadi,200
fZLM4acAAAAJ,Raksha Dangol,200
uKNdmIcAAAAJ,Ming Zhao,199
B2pr_30AAAAJ,Zhe Wang,199
O5nNlfUAAAAJ,Liu Yejing,198
yiOVC00AAAAJ,Karthic Narayanan,197
8jyDIgkAAAAJ,Chi Seng Pun,196
FjivxqwAAAAJ,Benedict Lin,196
4TKvXE8AAAAJ,Xiao-Kang Liu,196
uWXJBXQAAAAJ,Sushant Shendre,196
GgbgYasAAAAJ,Sébastien Pacchini,195
YfvHT3MAAAAJ,Dhanup S. Pillai,195
NMJKx6UAAAAJ,Jansen Christian Liando,195
SFBHGr0AAAAJ,Dezhong Yao,194
dY7C9g4AAAAJ,Yin Ting Teng,194
mqikAkYAAAAJ,Chen Wang,194
032W-LoAAAAJ,Yu Chen,193
XxdBlJsAAAAJ,Muhammad Rosdi Abu Hassan,193
xChtjTkAAAAJ,WN Putra,193
5GGzr7YAAAAJ,Lee Ai Noi,193
eOKISncAAAAJ,Wenya Wang,193
0zX5-BwAAAAJ,Ayal Wanniarachchi,193
Lz30OVcAAAAJ,YANG HELIN,193
Jmq4cF8AAAAJ,Artur Włodarczyk,193
QpvZgCoAAAAJ,Jian Chen (陈剑),192
MiEKADQAAAAJ,Wei Ming Chiew,191
2-7tSMsAAAAJ,Yun Wen (温韫),191
X1g1GMEAAAAJ,Shanshan Xu,191
xzEDUukAAAAJ,Pan Meilan,191
Ku4BEcIAAAAJ,Diganta Das,190
yTwnWNgAAAAJ,Carmel Heah,190
LpQcf2UAAAAJ,Yuan Zhou (周远),190
JNbWKlIAAAAJ,Enyi Yao,190
-7oUpbkAAAAJ,El Sahili Abbas,189
U6s7sv4AAAAJ,Sidharthan Raghuraman,189
jtogpBkAAAAJ,Yang Li (李扬),189
PdY_cm0AAAAJ,Lei He,189
qEByZ8oAAAAJ,Chuah Chong Yang,189
vZiFMAkAAAAJ,KKH NG,189
4SnSvG4AAAAJ,Ian McGonigle Ph.D. (Harvard and Cambridge),188
89W6khEAAAAJ,"Satya P Singh, Ph.D.",188
u6OowwkAAAAJ,Wen Sun,188
XYTVOrMAAAAJ,Benjamin J Li,188
F-otmS4AAAAJ,Alistair DB Cook,187
43G9x0YAAAAJ,Zhengxiang Wang,186
v5PVCV4AAAAJ,Zhenwei Miao,186
UGXCyLYAAAAJ,Dongyao Cui,186
UmPGxXMAAAAJ,Yachang Zeng,186
sx39xmoAAAAJ,Amir Shakouri,185
S6rJBd8AAAAJ,Zhaomeng Zhu,184
Cyu820wAAAAJ,Boon Liang Chua,184
WB-7zxAAAAAJ,Arjun Bhattarai,184
1f6xF2cAAAAJ,Ding Yu Heh,183
HUP_JYYAAAAJ,Geok Yian Goh,183
TG1342kAAAAJ,Rémy RIGO-MARIANI,183
qTk-aisAAAAJ,Wenchao Hu,182
Qhgnz1QAAAAJ,Zinan Zhu,182
SqdxMH0AAAAJ,XU YANG,182
kLVPtZQAAAAJ,Ehsan Mihankhah,182
M2RqFwcAAAAJ,Chao Sun,182
JPbPLCIAAAAJ,Jun Zou,182
WchghUsAAAAJ,Jong Hyun Jung,181
Vow8aHIAAAAJ,Buket Özkaya,181
P6o_88IAAAAJ,Harshida Parmar,180
7LzqyosAAAAJ,"Ebi Jose, PhD",179
V3R4_KgAAAAJ,Wee-Kee Tang,179
hve4OA0AAAAJ,Yang Zhu,179
OK1DUiMAAAAJ,Jun Xiang Yeo,179
SP4eIUYAAAAJ,Alvin Chan,179
twWj4p4AAAAJ,"Rolph, Douglas S.",178
BCibmVkAAAAJ,Guanyu Liu,178
Szz_G3cAAAAJ,Qiong Wu,177
z957eH8AAAAJ,Yang Yu,177
7h1ncQ8AAAAJ,Dhanya Menoth Mohan,177
-H18WY8AAAAJ,Zichuan Liu,177
qZLZH3cAAAAJ,Jinchao Tong,177
eNL2cYwAAAAJ,Simon Creak,176
A7O7vEgAAAAJ,Nguyen Thi Ngoc Tho,176
B5_2lu0AAAAJ,LI ZHENGMAO,176
FqSrjyAAAAAJ,Shantanu Mulay,175
h8e4qNAAAAAJ,Donghun Kang,174
sfDYSDoAAAAJ,Kei Koga,174
CYtNqJcAAAAJ,Jia Zhou,174
5zVp10IAAAAJ,Ali Ezzat,174
YjhLtIYAAAAJ,Elaine Lum,173
0qK_M6sAAAAJ,Ashiq Ahamed,173
IDQJ-sUAAAAJ,M. Arif Hussain Ansari,172
0JVxOkcAAAAJ,Guangyin Feng,172
zmWzHEgAAAAJ,Wei Chian Tan,172
PXc_l1oAAAAJ,kulkarni Mohit Rameshchandra,172
0ZrHV2IAAAAJ,Si Chen,172
0SUfAmwAAAAJ,Yvonne Peck,171
piaBPSEAAAAJ,Yuemei Luo,171
ixx7PMQAAAAJ,Chee Keong Ngaw,171
xECIQ4UAAAAJ,Aozhen  Xie,171
R1cb_aUAAAAJ,Muhammad Amin Shaik,170
ZRSNz6kAAAAJ,Francis CK Wong,169
jN7VrpoAAAAJ,Jayantha Siriwardana,169
a_h5AtQAAAAJ,Dr. Deepa Rajwar,169
-rvyzPsAAAAJ,Snehasish Basu,169
_v6OdRgAAAAJ,Dayanand Kumar,169
1IwjyI8AAAAJ,Ya Lin Tnay,169
IEkmnjsAAAAJ,sivanand Somasundaram,168
Hk_61lcAAAAJ,Akshita Kumar,168
GpvNLrQAAAAJ,Keyu Wu,168
10g8o5MAAAAJ,Zhi Yang Tam,167
Van2R9wAAAAJ,ABHISHEK KUMAR,167
gtK_D8YAAAAJ,Chiao-Yi Wu,166
WFv_BkAAAAAJ,Xuchang Ouyang,166
KE91oJ4AAAAJ,Huang Ruoxuan,166
hgE83zwAAAAJ,xuejun wang,166
9LvRZy8AAAAJ,Serafino Teseo,166
zr5bzB8AAAAJ,DAVID MÚÑEZ,166
XGEv5FYAAAAJ,Yutao Jiao,166
l81Mvp4AAAAJ,Xiaogang Han,165
hoa4fX0AAAAJ,Surendra Sedhai,165
kwn9efAAAAAJ,Norman Vasu,165
eN2mkZQAAAAJ,Hui Li,165
4o64KyoAAAAJ,Weng Yiwei （翁毅伟）,165
fy5bfgkAAAAJ,Riccardo Delli Ponti,165
fjqP0KUAAAAJ,Dr. Olusegun K. Abass,165
YYig2NUAAAAJ,Dan Li (李丹),165
tHf-5uMAAAAJ,Chin Ee Loh,164
ZjfRaG8AAAAJ,Qun-Li Lei,163
vwZ_96AAAAAJ,Abrar Abdulnabi,163
YXjX_58AAAAJ,LI Huanqing,162
8f4eRgEAAAAJ,Sachin Mishra,162
et5kkQEAAAAJ,Prima Dewi Sinawang,162
48PR6MAAAAAJ,Yijie Yang,162
dunmzVkAAAAJ,"Vinay Sharma, Ph.D.",161
uXxTRsYAAAAJ,Gou Bin,161
9BEfsPcAAAAJ,Mohamed Bin Ali,161
cZZXH7YAAAAJ,Khue Vuong Nhu,160
LXGDJScAAAAJ,Dr. Vijaykumar B. Varma,160
NllsOZQAAAAJ,Monika Rai,160
CIAohacAAAAJ,Yiqing Zhang,160
RGOaklgAAAAJ,Van-Thai Tran,160
QITojuQAAAAJ,Yang Li,159
ItheEIsAAAAJ,Lin Jinjun,159
hHFuqAQAAAAJ,Agustina,158
eVxAl2EAAAAJ,Anil Kanwat,158
h6u7ddAAAAAJ,Liang Yuan,158
Iuy6ZvsAAAAJ,Vishram Mishra,157
trv8lMMAAAAJ,Chi-Fu Lai,157
0z3SBUgAAAAJ,Stewart L. Arnold,157
VsQKhcwAAAAJ,Tang T Heng,157
Ww8tQKAAAAAJ,Chenglin Xu,157
MzI02n4AAAAJ,Deepesh Upadrashta,156
O2x_kocAAAAJ,Binh Khanh Dinh,156
TY1VtjoAAAAJ,Jia Shin Ho,156
E0qw01wAAAAJ,Fan Zhang,155
A9_fFPkAAAAJ,Debjyoti Bhattacharjee,155
g-lBkq0AAAAJ,Henry J. Tanudjaja,155
KaQqJ6wAAAAJ,Jingyi Tian,155
JSAW60UAAAAJ,Foong Soon Cheong,155
6NnUlzYAAAAJ,Jijiang Huang,155
Ui5cUiUAAAAJ,Jingxia Lin 林静夏,154
IQWHY7oAAAAJ,Sim Wai Chew,154
YezMf9gAAAAJ,Lih Chieh Png,154
M0JGdeUAAAAJ,Gaurav Sinsinbar,153
lZKBR6kAAAAJ,Charlene Y. Chen,153
B8s5la4AAAAJ,Pham Minh Thanh,153
WpO_r2wAAAAJ,Wang Zhiyong,153
gJHIL3sAAAAJ,Chinmayi Prasanna,153
Wozp7_gAAAAJ,Mauricio Perez,152
PedM5ocAAAAJ,Ristian Atriandi Supriyanto,152
LDY0opEAAAAJ,Dr. Adnan Aslam Chaudhry,152
pdKywcsAAAAJ,Nilay Saiya,152
WvpA1AkAAAAJ,Hong Ru,152
tuJEDb4AAAAJ,Yuekang Li,152
lVDqw54AAAAJ,Naveen Tiwari,151
9SdmdOsAAAAJ,Liu Hang,151
kjeOMOQAAAAJ,Hannes Rall,150
hOxcaCcAAAAJ,Yuri Rykov,150
cQ_FenAAAAAJ,Raj kamal Abdul Rasheed,150
0yhiA0gAAAAJ,Rishabh Ranjan,150
_gntJkQAAAAJ,Charles Or,149
fkSBaR8AAAAJ,Yangtao Wang,148
NtuCjyYAAAAJ,WANG Longqi,148
gv-i8Y4AAAAJ,Stephen Campbell,148
78N0z-MAAAAJ,Dr. Ming Zhao,148
QKDt0JMAAAAJ,Xueqin WANG,148
TP1lox8AAAAJ,Huijun Li,148
1ef2O40AAAAJ,Han Qi,148
bLkiBugAAAAJ,Zhao Cai,148
8npdRaoAAAAJ,Renliang Weng,147
9Tgz9GoAAAAJ,Gary Greaves,147
xUjna3cAAAAJ,Maciej Klein,147
GQpEG_0AAAAJ,WANG Chen-Gang,147
sxeqh_UAAAAJ,Sy Ren Quah,146
w_-yD9oAAAAJ,Kenath Priyanka Prasad,146
VNQ8I5oAAAAJ,How Wei Benjamin Teo,145
i_6QmrYAAAAJ,CHEN-CHIANG YU,145
3lf4otcAAAAJ,Mohammed Shahrudin Ibrahim,145
rvwJc3IAAAAJ,"Eric JR Phua, PhD",144
uHzLbk8AAAAJ,Abhijit Vijay Salvekar,144
dQSGQSAAAAAJ,Xiuxian Li,144
jii3YksAAAAJ,Wei Ping Chan,144
gDd8t8MAAAAJ,Pradeep Kumar Gopalakrishnan,144
cSn5TrAAAAAJ,Frank Xing,143
4OimORoAAAAJ,Genevieve PS Lau,143
YrckwMkAAAAJ,Hong Wei,143
9KKoe3AAAAAJ,Dr Shweta Bajpai,143
Vv8db9AAAAAJ,Timothy A. Shaw,143
78ANPYEAAAAJ,Wai Hon Chooi,143
HjFHz4gAAAAJ,Koh Ying Yun Juliana,143
